datetime,open,high,low,close,volume
2021-01-22 10:00:00,14591.45,14619.6,14486.25,14498.35,0
2021-01-22 11:15:00,14499.35,14536.9,14453.95,14490.9,0
2021-01-22 12:30:00,14490.75,14498.75,14380.3,14402.45,0
2021-01-22 13:45:00,14401.9,14486.35,14371.4,14431.0,0
2021-01-22 15:00:00,14430.8,14431.65,14359.15,14366.8,0
2021-01-25 09:15:00,14477.8,14490.1,14261.05,14401.35,0
2021-01-25 10:30:00,14401.45,14438.55,14348.45,14354.2,0
2021-01-25 11:45:00,14354.55,14395.2,14323.85,14386.65,0
2021-01-25 13:00:00,14386.9,14413.0,14283.75,14316.7,0
2021-01-25 14:15:00,14316.7,14322.75,14219.4,14247.95,0
2021-01-27 10:00:00,14129.25,14167.7,14106.85,14146.75,0
2021-01-27 11:15:00,14146.4,14168.0,14071.3,14087.75,0
2021-01-27 12:30:00,14087.15,14092.15,14016.55,14017.95,0
2021-01-27 13:45:00,14017.9,14049.1,13929.65,13983.3,0
2021-01-27 15:00:00,13984.65,13984.65,13957.45,13964.25,0
2021-01-28 09:45:00,13879.95,13886.15,13814.3,13856.9,0
2021-01-28 11:00:00,13856.95,13874.35,13802.7,13811.9,0
2021-01-28 12:15:00,13811.3,13839.9,13715.1,13823.85,0
2021-01-28 13:30:00,13824.4,13845.5,13754.15,13777.7,0
2021-01-28 14:45:00,13776.95,13835.0,13753.8,13819.75,0
2021-01-29 09:30:00,13908.2,13920.1,13785.95,13819.65,0
2021-01-29 10:45:00,13820.1,13870.05,13794.55,13796.0,0
2021-01-29 12:00:00,13796.25,13840.65,13757.55,13767.8,0
2021-01-29 13:15:00,13768.7,13857.6,13728.6,13840.2,0
2021-01-29 14:30:00,13840.55,13873.0,13597.85,13660.8,0
2021-02-01 10:00:00,13726.95,13793.35,13715.4,13760.9,0
2021-02-01 11:15:00,13760.35,13905.35,13759.65,13864.5,0
2021-02-01 12:30:00,13862.2,14199.7,13825.1,14186.4,0
2021-02-01 13:45:00,14186.7,14289.55,14111.85,14269.65,0
2021-02-01 15:00:00,14270.5,14335.45,14249.2,14335.45,0
2021-02-02 09:45:00,14657.2,14730.95,14501.75,14574.85,0
2021-02-02 11:00:00,14574.7,14611.7,14513.3,14589.25,0
2021-02-02 12:15:00,14588.7,14629.1,14542.8,14615.15,0
2021-02-02 13:30:00,14615.7,14689.85,14569.45,14675.65,0
2021-02-02 14:45:00,14676.7,14676.7,14597.25,14671.2,0
2021-02-03 09:30:00,14680.9,14810.8,14671.15,14802.15,0
2021-02-03 10:45:00,14801.8,14828.6,14780.6,14809.85,0
2021-02-03 12:00:00,14810.65,14861.25,14799.45,14848.35,0
2021-02-03 13:15:00,14849.1,14868.6,14804.35,14858.95,0
2021-02-03 14:30:00,14858.95,14865.45,14762.8,14783.6,0
2021-02-04 09:15:00,14789.05,14794.35,14723.65,14762.45,0
2021-02-04 10:30:00,14762.85,14829.8,14714.9,14828.8,0
2021-02-04 11:45:00,14829.45,14861.95,14809.3,14822.2,0
2021-02-04 13:00:00,14822.9,14906.75,14813.95,14902.45,0
2021-02-04 14:15:00,14903.3,14913.0,14862.95,14889.5,0
2021-02-05 10:15:00,14946.15,14968.7,14865.1,14959.7,0
2021-02-05 11:30:00,14959.7,14990.3,14944.1,14953.95,0
2021-02-05 12:45:00,14953.95,14975.5,14882.35,14925.7,0
2021-02-05 14:00:00,14925.7,14959.3,14899.45,14918.65,0
2021-02-05 15:15:00,14919.65,14942.55,14916.85,14940.85,0
2021-02-08 09:30:00,15099.5,15131.95,15076.75,15125.95,0
2021-02-08 10:45:00,15126.85,15129.8,15100.65,15112.9,0
2021-02-08 12:00:00,15113.75,15125.3,15058.0,15124.55,0
2021-02-08 13:15:00,15124.9,15159.35,15103.95,15140.9,0
2021-02-08 14:30:00,15139.85,15149.45,15098.45,15129.45,0
2021-02-09 09:15:00,15164.15,15196.55,15134.75,15188.9,0
2021-02-09 10:30:00,15190.1,15237.85,15185.5,15225.4,0
2021-02-09 11:45:00,15225.3,15237.7,15195.7,15224.8,0
2021-02-09 13:00:00,15225.65,15255.7,15221.85,15243.3,0
2021-02-09 14:15:00,15243.25,15256.1,15065.5,15109.5,0
2021-02-10 10:15:00,15077.15,15094.65,15006.6,15075.8,0
2021-02-10 11:30:00,15075.7,15125.15,15063.45,15091.15,0
2021-02-10 12:45:00,15091.0,15112.85,14977.55,15030.7,0
2021-02-10 14:00:00,15030.25,15109.0,14993.7,15107.15,0
2021-02-10 15:15:00,15106.55,15142.85,15106.55,15137.8,0
2021-02-11 10:00:00,15156.5,15162.7,15126.45,15126.85,0
2021-02-11 11:15:00,15126.8,15151.25,15108.0,15150.35,0
2021-02-11 12:30:00,15149.65,15161.25,15109.3,15119.4,0
2021-02-11 13:45:00,15118.8,15177.25,15114.1,15149.85,0
2021-02-11 15:00:00,15147.5,15188.5,15145.95,15176.65,0
2021-02-12 09:45:00,15194.05,15231.55,15169.2,15229.5,0
2021-02-12 11:00:00,15230.55,15243.1,15193.55,15198.75,0
2021-02-12 12:15:00,15198.05,15231.25,15194.05,15213.7,0
2021-02-12 13:30:00,15213.8,15218.3,15081.4,15145.7,0
2021-02-12 14:45:00,15146.35,15188.0,15137.2,15164.7,0
2021-02-15 10:15:00,15289.1,15320.1,15285.4,15306.6,0
2021-02-15 11:30:00,15306.95,15316.7,15292.9,15313.85,0
2021-02-15 12:45:00,15314.95,15326.5,15295.4,15310.15,0
2021-02-15 14:00:00,15309.25,15318.05,15275.15,15316.95,0
2021-02-15 15:15:00,15317.25,15338.35,15308.0,15335.8,0
2021-02-16 10:00:00,15383.75,15413.15,15367.35,15383.1,0
2021-02-16 11:15:00,15382.75,15383.1,15333.3,15347.25,0
2021-02-16 12:30:00,15347.4,15368.45,15250.75,15295.5,0
2021-02-16 13:45:00,15295.7,15326.7,15243.35,15314.8,0
2021-02-16 15:00:00,15314.8,15331.7,15295.5,15317.95,0
2021-02-17 09:45:00,15233.35,15271.55,15201.3,15271.55,0
2021-02-17 11:00:00,15270.8,15311.75,15268.0,15286.4,0
2021-02-17 12:15:00,15286.05,15313.5,15215.65,15218.45,0
2021-02-17 13:30:00,15217.65,15243.8,15171.15,15200.25,0
2021-02-17 14:45:00,15199.5,15229.35,15189.0,15196.25,0
2021-02-18 09:30:00,15228.65,15248.3,15203.6,15235.35,0
2021-02-18 10:45:00,15235.25,15237.75,15137.25,15159.55,0
2021-02-18 12:00:00,15159.75,15170.05,15099.8,15135.95,0
2021-02-18 13:15:00,15135.95,15157.15,15078.75,15132.35,0
2021-02-18 14:30:00,15132.9,15159.35,15095.6,15120.2,0
2021-02-19 09:15:00,15074.8,15126.85,15029.65,15112.6,0
2021-02-19 10:30:00,15112.6,15143.0,15053.85,15080.55,0
2021-02-19 11:45:00,15081.65,15110.85,15059.1,15075.65,0
2021-02-19 13:00:00,15076.0,15086.45,14910.65,14910.65,0
2021-02-19 14:15:00,14912.0,15018.4,14898.4,15003.45,0
2021-02-22 09:45:00,14985.85,14989.1,14855.55,14905.55,0
2021-02-22 11:00:00,14905.15,14905.2,14781.0,14794.65,0
2021-02-22 12:15:00,14793.4,14819.25,14753.2,14769.85,0
2021-02-22 13:30:00,14769.35,14770.55,14668.1,14738.55,0
2021-02-22 14:45:00,14738.0,14768.7,14636.1,14640.9,0
2021-02-23 09:30:00,14751.6,14853.6,14653.05,14846.5,0
2021-02-23 10:45:00,14845.25,14846.5,14694.55,14757.75,0
2021-02-23 12:00:00,14757.8,14784.7,14696.75,14779.1,0
2021-02-23 13:15:00,14774.55,14786.4,14707.25,14756.45,0
2021-02-23 14:30:00,14756.45,14769.45,14676.2,14717.8,0
2021-02-24 09:15:00,14729.15,14821.95,14729.15,14820.45,0
2021-02-25 10:15:00,15117.95,15148.6,15113.25,15133.2,0
2021-02-25 11:30:00,15133.55,15134.9,15075.5,15119.95,0
2021-02-25 12:45:00,15120.05,15148.6,15101.2,15126.15,0
2021-02-25 14:00:00,15126.35,15173.75,15082.5,15095.5,0
2021-02-25 15:15:00,15095.7,15107.05,15084.25,15103.8,0
2021-02-26 10:00:00,14879.5,14883.5,14708.8,14744.45,0
2021-02-26 11:15:00,14744.95,14744.95,14586.15,14619.2,0
2021-02-26 12:30:00,14618.05,14653.85,14555.95,14618.5,0
2021-02-26 13:45:00,14618.9,14697.65,14589.3,14654.75,0
2021-02-26 15:00:00,14655.35,14656.1,14468.55,14523.15,0
2021-03-01 09:15:00,14702.5,14788.45,14644.0,14785.0,0
2021-03-01 10:30:00,14785.3,14806.65,14689.6,14694.2,0
2021-03-01 11:45:00,14693.5,14714.35,14638.9,14693.15,0
2021-03-01 13:00:00,14693.35,14775.8,14693.35,14750.45,0
2021-03-01 14:15:00,14749.9,14789.1,14704.1,14784.15,0
2021-03-02 10:15:00,14920.95,14925.35,14761.05,14789.45,0
2021-03-02 11:30:00,14790.6,14856.1,14777.7,14824.1,0
2021-03-02 12:45:00,14824.2,14871.0,14783.9,14829.75,0
2021-03-02 14:00:00,14828.3,14935.55,14810.1,14933.65,0
2021-03-02 15:15:00,14932.8,14958.95,14929.85,14941.8,0
2021-03-03 10:00:00,15037.1,15090.3,15027.6,15065.65,0
2021-03-03 11:15:00,15064.6,15112.1,15059.15,15101.65,0
2021-03-03 12:30:00,15101.95,15157.1,15091.65,15155.45,0
2021-03-03 13:45:00,15154.9,15220.85,15125.55,15197.95,0
2021-03-03 15:00:00,15198.95,15271.0,15198.95,15240.5,0
2021-03-04 09:45:00,15015.0,15091.75,14980.25,15075.95,0
2021-03-04 11:00:00,15075.75,15170.65,15068.85,15134.3,0
2021-03-04 12:15:00,15134.75,15201.9,15123.85,15151.3,0
2021-03-04 13:30:00,15149.2,15190.15,15111.1,15126.65,0
2021-03-04 14:45:00,15126.85,15141.9,15056.75,15087.15,0
2021-03-05 09:30:00,14997.9,15090.95,14950.3,15012.1,0
2021-03-05 10:45:00,15012.45,15043.05,14951.2,15004.6,0
2021-03-05 12:00:00,15004.8,15052.0,14983.25,15008.95,0
2021-03-05 13:15:00,15009.45,15033.4,14862.6,14914.05,0
2021-03-05 14:30:00,14913.4,14965.15,14882.2,14963.15,0
2021-03-08 10:00:00,15091.05,15110.25,14952.65,15025.2,0
2021-03-08 11:15:00,15024.7,15047.45,14998.65,15008.8,0
2021-03-08 12:30:00,15009.35,15028.65,14936.25,14964.15,0
2021-03-08 13:45:00,14964.3,15045.25,14937.25,14991.75,0
2021-03-08 15:00:00,14992.8,14992.8,14921.05,14962.85,0
2021-03-09 09:45:00,15073.1,15083.5,15037.0,15059.35,0
2021-03-09 11:00:00,15059.1,15091.45,15046.15,15058.7,0
2021-03-09 12:15:00,15058.15,15064.05,14926.1,14962.05,0
2021-03-09 13:30:00,14962.6,15024.15,14939.35,15011.45,0
2021-03-09 14:45:00,15010.6,15124.1,15008.75,15098.7,0
2021-03-10 09:30:00,15171.05,15199.9,15140.7,15145.1,0
2021-03-10 10:45:00,15145.0,15165.8,15126.9,15143.9,0
2021-03-10 12:00:00,15144.4,15167.05,15101.5,15163.95,0
2021-03-10 13:15:00,15163.55,15194.15,15129.1,15184.45,0
2021-03-10 14:30:00,15184.5,15191.6,15151.0,15168.15,0
2021-03-12 10:15:00,15288.45,15295.9,15261.25,15263.8,0
2021-03-12 11:30:00,15264.2,15289.1,15211.95,15211.95,0
2021-03-12 12:45:00,15212.65,15229.65,15020.05,15106.1,0
2021-03-12 14:00:00,15105.35,15105.35,14954.85,15029.45,0
2021-03-12 15:15:00,15029.95,15038.05,15004.6,15023.95,0
2021-03-15 09:30:00,14917.8,14917.9,14819.45,14869.7,0
2021-03-15 10:45:00,14869.2,14877.0,14776.65,14822.05,0
2021-03-15 12:00:00,14822.55,14848.4,14745.95,14765.4,0
2021-03-15 13:15:00,14765.45,14840.45,14757.6,14824.5,0
2021-03-15 14:30:00,14823.15,14961.4,14815.95,14920.9,0
2021-03-16 09:15:00,14996.1,15019.65,14939.9,15019.65,0
2021-03-16 10:30:00,15019.4,15051.15,14963.55,14968.95,0
2021-03-16 11:45:00,14969.1,15037.05,14968.15,14986.45,0
2021-03-16 13:00:00,14986.0,15009.6,14893.55,14913.3,0
2021-03-16 14:15:00,14913.5,14964.35,14890.7,14922.0,0
2021-03-17 10:15:00,14866.15,14933.05,14846.6,14931.85,0
2021-03-17 11:30:00,14931.95,14950.1,14832.85,14849.85,0
2021-03-17 12:45:00,14849.9,14863.7,14803.6,14811.1,0
2021-03-17 14:00:00,14810.75,14823.4,14696.6,14699.55,0
2021-03-17 15:15:00,14698.85,14724.1,14698.2,14709.25,0
2021-03-18 10:00:00,14823.6,14838.7,14758.2,14784.85,0
2021-03-18 11:15:00,14785.05,14830.6,14768.75,14811.3,0
2021-03-18 12:30:00,14811.55,14812.85,14578.3,14613.6,0
2021-03-18 13:45:00,14612.0,14648.95,14479.35,14525.85,0
2021-03-18 15:00:00,14526.15,14590.55,14500.5,14583.7,0
2021-03-19 09:45:00,14421.25,14598.9,14406.05,14598.9,0
2021-03-19 11:00:00,14598.35,14642.25,14505.3,14518.7,0
2021-03-19 12:15:00,14519.8,14621.15,14494.65,14596.7,0
2021-03-19 13:30:00,14595.0,14749.85,14568.2,14737.85,0
2021-03-19 14:45:00,14737.7,14787.4,14711.1,14733.55,0
2021-03-22 10:15:00,14731.8,14734.75,14641.85,14670.15,0
2021-03-22 11:30:00,14670.25,14721.85,14613.75,14617.05,0
2021-03-22 12:45:00,14617.3,14693.95,14598.25,14661.9,0
2021-03-22 14:00:00,14662.0,14760.15,14645.3,14756.05,0
2021-03-22 15:15:00,14756.3,14760.1,14733.65,14747.15,0
2021-03-23 10:00:00,14815.25,14866.65,14743.85,14801.95,0
2021-03-23 11:15:00,14802.45,14816.6,14708.55,14740.25,0
2021-03-23 12:30:00,14740.1,14812.95,14738.85,14788.75,0
2021-03-23 13:45:00,14789.05,14878.4,14787.1,14851.05,0
2021-03-23 15:00:00,14849.4,14859.95,14783.0,14807.3,0
2021-03-24 09:45:00,14735.9,14743.0,14603.6,14622.6,0
2021-03-24 11:00:00,14623.15,14646.9,14579.75,14631.6,0
2021-03-24 12:15:00,14631.9,14674.85,14606.35,14641.2,0
2021-03-24 13:30:00,14641.45,14675.6,14614.35,14648.55,0
2021-03-24 14:45:00,14648.8,14651.8,14535.55,14564.95,0
2021-03-25 09:30:00,14447.7,14469.0,14395.6,14402.15,0
2021-03-25 10:45:00,14403.65,14414.4,14349.3,14351.35,0
2021-03-25 12:00:00,14351.25,14351.25,14265.6,14297.3,0
2021-03-25 13:15:00,14295.7,14447.2,14290.3,14369.85,0
2021-03-25 14:30:00,14369.2,14493.05,14274.15,14346.4,0
2021-03-26 09:15:00,14506.3,14515.25,14415.35,14496.5,0
2021-03-26 10:30:00,14496.45,14544.2,14448.15,14529.0,0
2021-03-26 11:45:00,14529.05,14567.5,14501.7,14562.75,0
2021-03-26 13:00:00,14562.95,14572.6,14497.5,14533.65,0
2021-03-26 14:15:00,14533.75,14548.95,14474.15,14518.9,0
2021-03-30 09:30:00,14679.15,14765.45,14667.9,14747.8,0
2021-03-30 10:45:00,14747.15,14782.3,14746.05,14760.6,0
2021-03-30 12:00:00,14760.0,14769.75,14710.05,14762.45,0
2021-03-30 13:15:00,14761.8,14875.3,14756.8,14852.55,0
2021-03-30 14:30:00,14850.7,14873.5,14826.75,14855.0,0
2021-03-31 09:15:00,14811.85,14811.85,14717.35,14734.9,0
2021-03-31 10:30:00,14734.0,14754.55,14703.8,14730.95,0
2021-03-31 11:45:00,14731.25,14752.3,14715.25,14743.65,0
2021-03-31 13:00:00,14744.15,14776.0,14692.0,14740.6,0
2021-03-31 14:15:00,14740.25,14749.8,14670.65,14693.05,0
2021-04-01 10:15:00,14765.9,14782.75,14692.75,14713.95,0
2021-04-01 11:30:00,14713.85,14760.4,14710.95,14745.7,0
2021-04-01 12:45:00,14745.95,14833.7,14727.5,14807.9,0
2021-04-01 14:00:00,14808.75,14878.0,14808.35,14875.35,0
2021-04-01 15:15:00,14875.55,14882.85,14855.85,14865.95,0
2021-04-05 09:15:00,14837.7,14840.5,14480.3,14561.05,0
2021-04-05 10:30:00,14560.8,14560.8,14460.15,14526.6,0
2021-04-05 11:45:00,14526.95,14592.75,14504.15,14580.8,0
2021-04-05 13:00:00,14580.8,14646.95,14540.95,14646.95,0
2021-04-05 14:15:00,14647.75,14681.05,14622.45,14649.05,0
2021-04-06 10:15:00,14721.95,14778.35,14671.15,14756.5,0
2021-04-06 11:30:00,14756.55,14760.15,14633.35,14633.35,0
2021-04-06 12:45:00,14633.05,14699.5,14609.8,14638.1,0
2021-04-06 14:00:00,14638.0,14680.95,14637.55,14680.8,0
2021-04-06 15:15:00,14680.75,14703.55,14680.75,14700.8,0
2021-04-07 10:00:00,14771.2,14860.3,14748.0,14855.85,0
2021-04-07 11:15:00,14856.35,14867.25,14819.9,14843.65,0
2021-04-07 12:30:00,14843.6,14879.5,14776.15,14778.55,0
2021-04-07 13:45:00,14778.45,14856.4,14778.45,14808.25,0
2021-04-07 15:00:00,14807.55,14835.55,14804.55,14808.85,0
2021-04-08 09:45:00,14938.05,14958.45,14904.95,14951.95,0
2021-04-08 11:00:00,14952.2,14959.85,14887.65,14888.25,0
2021-04-08 12:15:00,14889.0,14968.75,14885.25,14956.7,0
2021-04-08 13:30:00,14957.0,14982.45,14854.05,14892.4,0
2021-04-08 14:45:00,14892.4,14896.25,14821.85,14877.5,0
2021-04-09 09:30:00,14849.5,14917.85,14838.3,14875.6,0
2021-04-09 10:45:00,14875.65,14884.55,14832.6,14875.3,0
2021-04-09 12:00:00,14876.2,14890.3,14848.35,14861.75,0
2021-04-09 13:15:00,14861.9,14874.05,14786.15,14852.45,0
2021-04-09 14:30:00,14852.65,14858.2,14820.4,14838.05,0
2021-04-12 10:00:00,14503.3,14506.55,14385.8,14426.6,0
2021-04-12 11:15:00,14427.05,14435.05,14283.95,14341.95,0
2021-04-12 12:30:00,14342.45,14366.1,14284.15,14311.9,0
2021-04-12 13:45:00,14311.85,14344.9,14249.25,14260.15,0
2021-04-12 15:00:00,14259.95,14352.2,14259.95,14349.6,0
2021-04-13 09:45:00,14375.8,14448.2,14351.4,14364.8,0
2021-04-13 11:00:00,14364.95,14383.5,14296.45,14323.7,0
2021-04-13 12:15:00,14324.25,14405.25,14315.7,14323.15,0
2021-04-13 13:30:00,14322.35,14506.75,14316.05,14494.5,0
2021-04-13 14:45:00,14495.05,14527.9,14463.1,14525.0,0
2021-04-15 09:15:00,14522.4,14565.7,14396.7,14396.75,0
2021-04-15 10:30:00,14397.05,14436.4,14354.65,14413.15,0
2021-04-15 11:45:00,14412.9,14460.45,14403.75,14442.2,0
2021-04-15 13:00:00,14441.2,14523.4,14413.15,14515.3,0
2021-04-15 14:15:00,14514.35,14596.35,14471.85,14589.4,0
2021-04-16 10:15:00,14654.4,14689.4,14647.75,14682.3,0
2021-04-16 11:30:00,14682.3,14684.8,14618.85,14652.45,0
2021-04-16 12:45:00,14652.65,14676.45,14636.35,14656.65,0
2021-04-16 14:00:00,14656.05,14696.25,14614.45,14619.0,0
2021-04-16 15:15:00,14618.0,14624.15,14585.4,14590.45,0
2021-04-19 09:30:00,14265.3,14329.05,14192.3,14297.95,0
2021-04-19 10:45:00,14297.45,14331.3,14249.4,14275.7,0
2021-04-19 12:00:00,14275.4,14318.65,14263.75,14314.9,0
2021-04-19 13:15:00,14315.05,14381.6,14308.65,14345.35,0
2021-04-19 14:30:00,14345.1,14370.4,14298.95,14362.95,0
2021-04-20 09:15:00,14526.7,14526.7,14437.3,14459.95,0
2021-04-20 10:30:00,14460.5,14467.55,14386.45,14413.4,0
2021-04-20 11:45:00,14412.7,14417.7,14334.85,14362.65,0
2021-04-20 13:00:00,14362.35,14393.2,14348.85,14369.75,0
2021-04-20 14:15:00,14369.3,14378.05,14207.55,14279.55,0
2021-04-22 10:00:00,14258.05,14288.05,14223.65,14253.35,0
2021-04-22 11:15:00,14253.85,14332.15,14249.1,14309.55,0
2021-04-22 12:30:00,14308.6,14371.6,14290.75,14362.45,0
2021-04-22 13:45:00,14362.65,14424.3,14353.6,14394.7,0
2021-04-22 15:00:00,14394.05,14424.35,14394.05,14398.7,0
2021-04-23 09:45:00,14350.25,14425.3,14332.15,14400.6,0
2021-04-23 11:00:00,14400.5,14460.6,14400.5,14429.2,0
2021-04-23 12:15:00,14429.05,14429.5,14372.55,14422.25,0
2021-04-23 13:30:00,14421.65,14422.4,14274.3,14282.15,0
2021-04-23 14:45:00,14281.05,14359.05,14274.2,14331.25,0
2021-04-26 10:15:00,14522.9,14542.0,14502.3,14518.35,0
2021-04-26 11:30:00,14518.7,14527.4,14478.25,14502.85,0
2021-04-26 12:45:00,14503.75,14521.95,14463.3,14495.85,0
2021-04-26 14:00:00,14496.2,14511.75,14451.5,14480.1,0
2021-04-26 15:15:00,14480.0,14494.5,14479.15,14489.05,0
2021-04-27 10:00:00,14567.1,14593.25,14545.8,14586.95,0
2021-04-27 11:15:00,14587.4,14630.2,14571.35,14609.8,0
2021-04-27 12:30:00,14610.0,14617.6,14588.35,14596.15,0
2021-04-27 13:45:00,14595.95,14659.0,14595.95,14635.35,0
2021-04-27 15:00:00,14635.75,14666.55,14633.25,14657.35,0
2021-04-28 09:45:00,14745.9,14779.2,14735.4,14775.45,0
2021-04-28 11:00:00,14774.25,14802.1,14770.0,14799.3,0
2021-04-28 12:15:00,14799.6,14872.05,14790.25,14856.75,0
2021-04-28 13:30:00,14855.25,14889.45,14837.8,14871.2,0
2021-04-28 14:45:00,14872.2,14881.25,14847.3,14850.3,0
2021-04-29 09:30:00,15013.25,15031.1,14858.7,14869.4,0
2021-04-29 10:45:00,14869.1,14919.45,14814.95,14876.45,0
2021-04-29 12:00:00,14876.8,14950.9,14870.05,14913.25,0
2021-04-29 13:15:00,14913.6,14958.0,14869.8,14906.9,0
2021-04-29 14:30:00,14907.85,14924.1,14875.5,14888.6,0
2021-04-30 09:15:00,14747.35,14855.3,14734.2,14823.75,0
2021-04-30 10:30:00,14823.1,14827.45,14767.8,14771.35,0
2021-04-30 11:45:00,14771.5,14818.65,14768.95,14803.2,0
2021-04-30 13:00:00,14803.5,14804.5,14675.05,14699.6,0
2021-04-30 14:15:00,14700.35,14724.4,14602.35,14617.55,0
2021-05-03 09:45:00,14545.55,14594.0,14512.75,14554.15,0
2021-05-03 11:00:00,14554.4,14570.6,14520.9,14569.35,0
2021-05-03 12:15:00,14568.9,14599.85,14529.05,14551.4,0
2021-05-03 13:30:00,14552.1,14667.2,14537.7,14662.95,0
2021-05-03 14:45:00,14662.4,14673.3,14616.25,14644.35,0
2021-05-04 09:30:00,14668.05,14686.85,14581.4,14652.1,0
2021-05-04 10:45:00,14652.3,14699.95,14649.2,14688.55,0
2021-05-04 12:00:00,14687.3,14693.75,14578.8,14578.8,0
2021-05-04 13:15:00,14578.1,14637.1,14562.25,14605.9,0
2021-05-04 14:30:00,14605.95,14623.95,14462.65,14506.85,0
2021-05-05 09:15:00,14604.15,14604.65,14510.0,14572.9,0
2021-05-05 10:30:00,14573.9,14606.45,14531.4,14544.0,0
2021-05-05 11:45:00,14544.15,14615.6,14542.35,14603.1,0
2021-05-05 13:00:00,14602.6,14631.4,14544.9,14553.5,0
2021-05-05 14:15:00,14552.45,14636.55,14548.4,14635.0,0
2021-05-06 10:15:00,14650.3,14664.5,14611.85,14630.05,0
2021-05-06 11:30:00,14629.75,14698.85,14623.65,14691.65,0
2021-05-06 12:45:00,14692.0,14724.7,14671.3,14697.65,0
2021-05-06 14:00:00,14697.25,14722.45,14674.7,14721.0,0
2021-05-06 15:15:00,14721.85,14743.3,14721.85,14733.2,0
2021-05-07 10:00:00,14828.85,14845.65,14791.1,14811.45,0
2021-05-07 11:15:00,14811.55,14836.5,14772.9,14791.7,0
2021-05-07 12:30:00,14792.15,14811.2,14765.95,14800.7,0
2021-05-07 13:45:00,14800.55,14852.0,14797.7,14838.8,0
2021-05-07 15:00:00,14839.1,14843.6,14806.35,14810.8,0
2021-05-10 09:15:00,14928.25,14950.45,14893.0,14930.3,0
2021-05-10 10:30:00,14930.35,14950.25,14916.6,14941.25,0
2021-05-10 11:45:00,14940.7,14959.85,14925.75,14955.45,0
2021-05-10 13:00:00,14955.7,14964.95,14921.15,14946.65,0
2021-05-10 14:15:00,14946.8,14966.8,14929.65,14949.4,0
2021-05-11 10:15:00,14845.85,14861.8,14826.05,14858.0,0
2021-05-11 11:30:00,14858.2,14899.45,14857.7,14877.65,0
2021-05-11 12:45:00,14876.9,14877.9,14803.05,14837.5,0
2021-05-11 14:00:00,14838.0,14856.9,14823.9,14855.1,0
2021-05-11 15:15:00,14854.75,14855.85,14842.15,14845.5,0
2021-05-12 10:00:00,14756.7,14767.0,14711.75,14712.3,0
2021-05-12 11:15:00,14712.5,14772.35,14695.6,14770.9,0
2021-05-12 12:30:00,14771.45,14781.25,14726.35,14732.5,0
2021-05-12 13:45:00,14732.5,14763.15,14650.1,14653.3,0
2021-05-12 15:00:00,14653.55,14713.4,14650.1,14698.75,0
2021-05-14 09:30:00,14663.4,14728.8,14619.8,14689.75,0
2021-05-14 10:45:00,14689.85,14698.15,14617.25,14623.9,0
2021-05-14 12:00:00,14623.25,14687.7,14592.15,14666.2,0
2021-05-14 13:15:00,14666.5,14692.65,14629.75,14658.5,0
2021-05-14 14:30:00,14658.35,14711.4,14658.35,14683.85,0
2021-05-17 10:00:00,14774.45,14823.95,14773.45,14803.15,0
2021-05-17 11:15:00,14802.75,14848.3,14798.15,14843.35,0
2021-05-17 12:30:00,14843.35,14867.85,14826.75,14862.5,0
2021-05-17 13:45:00,14862.4,14920.65,14858.45,14920.65,0
2021-05-17 15:00:00,14919.85,14935.45,14913.85,14924.1,0
2021-05-18 09:45:00,15089.15,15112.0,15043.9,15110.7,0
2021-05-18 11:00:00,15110.65,15133.9,15102.8,15120.65,0
2021-05-18 12:15:00,15121.6,15126.8,15088.25,15120.45,0
2021-05-18 13:30:00,15120.95,15137.1,15074.8,15102.75,0
2021-05-18 14:45:00,15102.5,15117.65,15091.8,15109.4,0
2021-05-19 09:30:00,15103.85,15133.1,15069.65,15082.2,0
2021-05-19 10:45:00,15082.55,15096.45,15062.65,15092.55,0
2021-05-19 12:00:00,15092.0,15123.4,15078.7,15082.45,0
2021-05-19 13:15:00,15082.95,15092.75,15021.85,15037.6,0
2021-05-19 14:30:00,15038.05,15072.4,15009.6,15019.2,0
2021-05-20 09:15:00,15042.6,15068.5,14961.5,15012.35,0
2021-05-20 10:30:00,15013.1,15019.05,14988.6,15014.55,0
2021-05-20 11:45:00,15013.9,15020.95,14980.7,14992.0,0
2021-05-20 13:00:00,14991.5,15001.35,14963.55,14968.8,0
2021-05-20 14:15:00,14968.85,14969.4,14885.15,14920.05,0
2021-05-21 10:15:00,15059.65,15107.4,15059.55,15101.1,0
2021-05-21 11:30:00,15101.15,15118.8,15083.45,15088.45,0
2021-05-21 12:45:00,15087.7,15111.2,15076.1,15100.3,0
2021-05-21 14:00:00,15101.05,15183.55,15093.35,15182.95,0
2021-05-21 15:15:00,15182.5,15189.2,15173.95,15183.55,0
2021-05-24 09:30:00,15214.65,15231.6,15146.5,15203.2,0
2021-05-24 10:45:00,15203.5,15229.8,15199.5,15206.2,0
2021-05-24 12:00:00,15206.15,15228.25,15180.4,15219.45,0
2021-05-24 13:15:00,15219.4,15220.6,15189.05,15199.85,0
2021-05-24 14:30:00,15200.6,15256.0,15171.45,15184.0,0
2021-05-25 09:15:00,15291.75,15291.75,15248.0,15273.65,0
2021-05-25 10:30:00,15273.5,15276.3,15223.55,15258.25,0
2021-05-25 11:45:00,15258.3,15264.15,15236.2,15237.3,0
